"site_ID","cam","Taxon","Size_class","shapeT","scaleT","muY","sizeY","Lvalue","estPar","shape_se","mu_se","size_se","D","detects","AICc","pred","lwr","upr"
"hale_kaku",3,"Chaetodon lineolatus","10_20",6.29173420660687,1,9.4999901681101,3.65683004588515,33.0712275383299,3,0.645112310070345,17.0898605684776,25.673896088483,0.461199175178451,19,0.602672708604205,0.307343795748982,0.0248257219481205,1.22570348859982
"hale_kaku",3,"Chlorurus perspicillatus","10_20",3.60480162613402,0.970926967585182,3.66631943644296,16.9390208590887,29.6211108626369,4,1.98482507595195,1.48645594598333,8311.00376220183,0.0990132312532649,11,7.8896920427884,0.156638862606194,0.00790326764845908,0.76273302382829
"hale_kaku",3,"Chlorurus perspicillatus","20_30",4.59642938687827,0.932400589616301,10.4999777886942,20,90.8241807574607,4,0.938558353719606,8.00620439922065,1867.37460755819,0.347221421670408,21,1.48214888388972,0.201701234725809,0.0119777798306716,0.875683686503918
"hale_kaku",3,"Chlorurus spilurus","10_20",3.70108810409009,1,14.3333026580325,20,92.0486969062892,3,0.0716998271444341,8.20180222337248,406.943928863629,0.409327283641721,43,-2.42925088703636,0.166032098912629,0.00913948644973031,0.792285470108822
"hale_kaku",3,"Ctenochaetus strigosus","10_20",4.40983191581369,0.880384131537536,16.9998045869915,20,104.927510991565,4,0.709452840230936,15.7244716433958,554.138050537904,0.509252500334818,34,0.0727708643626519,0.179724580426218,0.0133690260738696,0.802072552848988
"hale_kaku",3,"Gomphosus varius","10_20",3.90493863655517,1.48529921011346,9.66668164987762,20,79.0755954342786,4,0.937532144109456,4.77964914311459,527.030702899414,0.432614008765596,29,0.925858068351865,0.264969555081877,0.019523765802489,1.22961152806935
"hale_kaku",3,"Gomphosus varius","20_30",5.08245540422,0.806697609018847,8.5000055201163,20,62.9689977641342,4,1.61675628923001,6.05626001284733,916.884974326475,0.2689047987963,17,3.04804832075514,0.193545972768077,0,0.822941530720081
"hale_kaku",3,"Lutjanus fulvus","20_30",2.93277315170712,1,3.66666719532837,20,14.2445105792289,3,0.410943714767573,1.44629652364373,2369.74436023873,0.0829745610085208,11,4.11582820859713,0.128997851838159,0.0062838666148097,0.670917539623034
"hale_kaku",3,"Mulloidichthys vanicolensis","10_20",10.6988207113083,1,5.99998660045496,20,39.060252904161,3,0.680464708904984,7.79995654947249,1916.81036676141,0.495314667504013,6,10.669789199623,0.530085023409619,0.0494914512004321,1.98604254770821
"hale_kaku",3,"Thalassoma duperrey","10_20",4.04981719983399,1,33.3333255551879,20,236.118071835929,3,0.0410669595648092,29.6296061249636,340.811647847497,1.04161940710699,100,-4.67866396860925,0.187418731453163,0.012702181968225,0.839851090089643
"hale_kaku",3,"Thalassoma duperrey","20_30",8.49482770894049,1,3.99999947003044,2.22536664370034,10.7237697572093,3,2.66840268291268,5.59490938459967,13.3522596521341,0.262186005661743,8,7.25507449943578,0.419917544561981,0.0265623906062927,1.62992341424805
"hale_kaku",3,"Zanclus cornutus","10_20",6.96579856164742,1,26.333323908756,12.1429639626849,320.852548307338,3,0.12703149299896,27.8133151271817,203.939591353481,1.41537522999235,79,-5.22196333305703,0.340538837337186,0.027784562984285,1.36333301606099
"hale_kaku",3,"Zebrasoma flavescens","5_10",3.24169145393862,2.74548083358275,8.33333048723469,1.18951774255551,183.870455170442,4,0.318154719744048,22.2378615680826,1.04526722387635,0.572273579960361,25,-0.428462923328166,0.398486906791194,0.0127188181011831,2.10050977290874
"hale_kaku",3,"Zebrasoma velifer","10_20",1.60874180819987,8.25038910640586,8.33336197955223,1.70138746046835,125.76896783692,4,0.131342041562793,16.3834365739535,3.1883220864629,0.853445956473123,25,0.331106729451328,0.508618661384547,0.0063096835563252,3.44747403092902
"hale_kinalea",4,"Abudefduf abdominalis","10_20",2.22660402476092,5.29957590911244,17.2500862586067,2.26658495474735,81.3776717044018,4,0.433250038184692,37.133779471204,2.97921718386802,1.17796297423332,69,-0.173201863989426,0.368219155432415,0.0122469897183261,2.05564854477734
"hale_kinalea",4,"Abudefduf sordidus","20_30",1.549367606965,5.33941756594555,11.0000241964401,20,137.063849080032,4,0.090867830560259,17.0501015110859,1342.38979366784,0.52662110506067,11,4.825772928789,0.240537473527446,0.00427257263154051,1.6532834713588
"hale_kinalea",4,"Acanthurus nigroris","10_20",1.87458340515878,9,11.5000167787473,2.07982750325209,227.128725808451,4,0.0846030115609676,18.771851424738,3.01812225303854,1.12279899023371,46,-1.87542410550587,0.524375487873723,0.0202302536485218,3.17649025977021
"hale_kinalea",4,"Acanthurus nigroris","20_30",11.1930727635734,1,2.50000470283676,20,116.44971905682,3,0.891737373583544,1.40625537069064,8854.19870122662,0.161937121227591,5,20.4850808324749,0.427000030243397,0.0446373166212437,1.52165801110174
"hale_kinalea",4,"Acanthurus triostegus","10_20",1.502754376848,7.00459776239138,16.3324881077601,3.03931675382042,262.324381774465,4,0.0492627153218637,34.6963681246496,8.15280521221662,0.994900880236079,49,-2.23007276355941,0.301314965936791,0.0059446295324421,2.08109192627915
"hale_kinalea",4,"Calotomus carolinus","10_20",9.22375213403791,1,6.00000008280202,20,45.188194120086,3,0.727772624661055,7.79999977860633,1916.82342008498,0.320269175740583,6,10.3783282786238,0.353908658212871,0.0295033194561606,1.25913823843065
"hale_kinalea",4,"Chaetodon ephippium","10_20",1.64852734868757,5.45939268477448,9.4998943836147,0.985902862798484,88.380226825184,4,0.190298343447705,25.259042779492,0.485675253753854,0.494783864951798,38,0.248824679769816,0.261360071933419,0.00692602172318703,1.75988156401032
"hale_kinalea",4,"Chaetodon lunulatus","10_20",6.02536706990432,1,8.99999791269063,5.61658799939943,332.048476611121,3,0.115423346861093,7.80718171217346,65.1942746024931,0.31382112877508,27,-4.56708368342327,0.213615467325868,0.0137161231048876,0.886073016842714
"hale_kinalea",4,"Ctenochaetus strigosus","10_20",1.21498278641218,7.48977815174106,4.00009636112047,1.10153033504268,135.383387003849,4,0.0591654864368144,6.17561131837909,1.17774481894128,0.2106521006665,12,3.89806439976077,0.23268133008985,0.00181015628346184,2.02017805613966
"hale_kinalea",4,"Gomphosus varius","10_20",1.46163222165203,1,6.33333296123406,2.235867698328,12.0291670659629,3,0.25835181814398,8.09105554103809,7.20199818616741,0.053570622260362,19,2.6253314209701,0.0390329983351959,0.00062727380403929,0.284414892918449
"hale_kinalea",4,"Gomphosus varius","20_30",5.37620160138761,0.372027236585294,8.00342677983512,2.13295074985346,23.5985748632585,4,4.54032955991968,12.6879009721552,4.35595173367428,0.0926365814845762,24,3.78289051177849,0.0712819157553139,0.00461755394856501,0.305317965102216
"hale_kinalea",4,"Stethojulis balteata","10_20",9.43736131037134,1,2.99999963893305,20,38.5367997936609,3,0.745554540687452,1.14999939537199,4373.88761622378,0.163843058585618,9,3.49677275286578,0.358904674987038,0.0325373704044458,1.28871506919178
"hale_kinalea",4,"Thalassoma duperrey","20_30",4.78064703857385,0.920378191194551,2.24999126802277,2.6194026773193,48.6046133517877,4,2.13758127706097,1.04566057390146,13.8338678384373,0.0572914869560274,9,10.2325630973295,0.153643116172986,0.0123355198373169,0.670646695209651
"hale_kinalea",4,"Zanclus cornutus","10_20",6.55838480333076,1,4.66666909366672,20,209.339882361203,3,0.303602100768431,1.91852066569404,1962.64696206051,0.177116965660169,14,-2.2879183249514,0.23087984009777,0.0209087048533042,0.943544862752067
"hale_kinalea",4,"Zebrasoma flavescens","10_20",5.51224123174928,9,9.99996085468044,1.12453267751843,108.349231638432,4,0.713500734484967,32.9747853101442,0.880183644076122,2.87094773640877,30,0.229280727040202,1.78751290402819,0.157241924506746,7.62014804232959
"hale_kinalea",4,"Zebrasoma velifer","10_20",3.89751569875326,6.13217394694534,6.33355870640373,2.4530413964137,161.333820249579,4,0.700487675205417,7.56256458045912,9.61030974642036,0.876004629056081,19,0.690191584903116,0.823461210879252,0.0609465849848777,3.8638341499837
